toi,tid,coverage_status,product_count,sectors,error
4504.02,349972412,available,29,TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
4507.01,179582003,available,42,TESS Sector 02;TESS Sector 03;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
451.01,257605131,available,3,TESS Sector 04;TESS Sector 05;TESS Sector 31,
451.02,257605131,available,3,TESS Sector 04;TESS Sector 05;TESS Sector 31,
451.03,257605131,available,3,TESS Sector 04;TESS Sector 05;TESS Sector 31,
4515.01,456862677,available,4,TESS Sector 42;TESS Sector 43;TESS Sector 57;TESS Sector 84,
4522.01,369480087,available,3,TESS Sector 42;TESS Sector 43;TESS Sector 70,
4524.01,333657795,available,4,TESS Sector 42;TESS Sector 43;TESS Sector 70;TESS Sector 71,
4527.01,380887434,available,3,TESS Sector 42;TESS Sector 43;TESS Sector 70,
4528.01,376981340,available,3,TESS Sector 42;TESS Sector 43;TESS Sector 70,
4529.01,384888319,available,3,TESS Sector 42;TESS Sector 43;TESS Sector 70,
455.01,98796344,available,2,TESS Sector 04;TESS Sector 31,
4551.01,204650483,available,3,TESS Sector 101;TESS Sector 63;TESS Sector 90,
4552.01,248250955,available,4,TESS Sector 104;TESS Sector 12;TESS Sector 39;TESS Sector 66,
4559.01,271169413,available,4,TESS Sector 102;TESS Sector 11;TESS Sector 38;TESS Sector 64,
456.01,77228304,available,5,TESS Sector 04;TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
4562.01,349576261,available,32,TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
4564.01,400786146,available,4,TESS Sector 37;TESS Sector 38;TESS Sector 64;TESS Sector 65,
4569.01,149126400,available,22,TESS Sector 27;TESS Sector 30;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 95;TESS Sector 96,
4582.01,219854519,available,28,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
4583.01,103604037,available,5,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 60;TESS Sector 74,
4591.01,356868487,available,27,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85,
4594.01,158555987,available,10,TESS Sector 14;TESS Sector 40;TESS Sector 41;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 74;TESS Sector 75;TESS Sector 80;TESS Sector 81,
4599.01,307809773,available,5,TESS Sector 43;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72,
4599.02,307809773,available,5,TESS Sector 43;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72,
460.01,9804616,available,1,TESS Sector 04,
4600.01,232608943,available,26,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
4600.02,232608943,available,26,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
4602.01,467651916,available,5,TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71;TESS Sector 86,
4603.01,437856897,available,5,TESS Sector 43;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72,
4605.01,19155785,available,1,TESS Sector 71,
461.01,4646810,available,2,TESS Sector 04;TESS Sector 31,
4610.01,1950736,available,2,TESS Sector 71;TESS Sector 73,
4616.01,258796169,available,4,TESS Sector 17;TESS Sector 42;TESS Sector 43;TESS Sector 70,
4627.01,89702406,available,6,TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 61;TESS Sector 62;TESS Sector 63,
463.01,176831592,available,2,TESS Sector 04;TESS Sector 31,
4633.01,307958020,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 55;TESS Sector 56;TESS Sector 58;TESS Sector 59;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
4634.01,17150865,available,3,TESS Sector 43;TESS Sector 44;TESS Sector 70,
4635.01,337129672,available,4,TESS Sector 42;TESS Sector 43;TESS Sector 70;TESS Sector 71,
4636.01,405484221,available,5,TESS Sector 42;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
4638.01,58824746,available,3,TESS Sector 42;TESS Sector 43;TESS Sector 70,
464.01,398733009,available,3,TESS Sector 04;TESS Sector 30;TESS Sector 97,
4641.01,436873727,available,8,TESS Sector 18;TESS Sector 42;TESS Sector 43;TESS Sector 44;TESS Sector 58;TESS Sector 70;TESS Sector 71;TESS Sector 85,
4666.01,165202476,available,1,TESS Sector 97,
4668.01,142938659,available,1,TESS Sector 97,
4669.01,71401634,not_found,0,,
467.01,20178111,available,3,TESS Sector 06;TESS Sector 32;TESS Sector 33,
4682.01,449197624,not_found,0,,
4683.01,264460005,not_found,0,,
469.01,33692729,available,3,TESS Sector 06;TESS Sector 33;TESS Sector 87,
470.01,37770169,available,3,TESS Sector 06;TESS Sector 33;TESS Sector 87,
4715.01,268372005,not_found,0,,
4737.01,142532090,available,1,TESS Sector 87,
4738.01,247873937,available,2,TESS Sector 71;TESS Sector 72,
4759.01,49705089,available,1,TESS Sector 87,
478.01,172464366,available,3,TESS Sector 06;TESS Sector 07;TESS Sector 33,
4791.01,100389539,available,2,TESS Sector 87;TESS Sector 88,
480.01,317548889,available,4,TESS Sector 06;TESS Sector 33;TESS Sector 87;TESS Sector 98,
4800.01,280307604,not_found,0,,
4808.01,126772538,not_found,0,,
481.01,339672028,available,26,TESS Sector 06;TESS Sector 07;TESS Sector 09;TESS Sector 10;TESS Sector 13;TESS Sector 27;TESS Sector 30;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97,
4817.01,60074373,available,1,TESS Sector 88,
482.01,365639282,available,2,TESS Sector 06;TESS Sector 32,
4827.01,332630868,available,1,TESS Sector 89,
4829.01,268439377,available,2,TESS Sector 88;TESS Sector 89,
4838.01,374200604,available,3,TESS Sector 45;TESS Sector 46;TESS Sector 72,
484.01,427348923,available,2,TESS Sector 06;TESS Sector 32,
4840.01,80029842,available,2,TESS Sector 88;TESS Sector 89,
4846.01,418971787,available,1,TESS Sector 88,
4849.01,132534906,available,1,TESS Sector 61,
485.01,427352241,available,1,TESS Sector 06,
4856.01,428685938,available,1,TESS Sector 63,
4858.01,262499797,available,11,TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 67;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 94;TESS Sector 96,
486.01,260708537,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
4860.01,335590096,available,3,TESS Sector 63;TESS Sector 90;TESS Sector 91,
4862.01,322807371,available,4,TESS Sector 100;TESS Sector 101;TESS Sector 63;TESS Sector 90,
4863.01,143032776,available,2,TESS Sector 100;TESS Sector 63,
4879.01,45465399,available,5,TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 89;TESS Sector 90,
488.01,452866790,available,4,TESS Sector 07;TESS Sector 34;TESS Sector 61;TESS Sector 88,
4886.01,457743020,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
4902.01,358072664,available,1,TESS Sector 89,
4914.01,49254857,available,1,TESS Sector 64,
4934.01,292797572,not_found,0,,
4940.01,237929468,available,10,TESS Sector 61;TESS Sector 62;TESS Sector 64;TESS Sector 65;TESS Sector 68;TESS Sector 69;TESS Sector 89;TESS Sector 95;TESS Sector 96;TESS Sector 97,
4946.01,319783554,not_found,0,,
4948.01,160476088,available,3,TESS Sector 102;TESS Sector 103;TESS Sector 65,
4964.01,406443564,not_found,0,,
497.01,108645766,available,2,TESS Sector 07;TESS Sector 34,
4985.01,294315741,available,1,TESS Sector 87,
4987.01,293607057,available,3,TESS Sector 100;TESS Sector 62;TESS Sector 89,
4994.01,277128619,available,7,TESS Sector 100;TESS Sector 101;TESS Sector 103;TESS Sector 66;TESS Sector 67;TESS Sector 93;TESS Sector 94,
500.01,134200185,available,9,TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 61;TESS Sector 87;TESS Sector 88,
5005.01,282485660,available,2,TESS Sector 103;TESS Sector 65,
5007.01,424196109,available,5,TESS Sector 100;TESS Sector 101;TESS Sector 102;TESS Sector 103;TESS Sector 65,
5016.01,68322189,available,1,TESS Sector 65,
5027.01,361711730,available,6,TESS Sector 100;TESS Sector 101;TESS Sector 102;TESS Sector 103;TESS Sector 66;TESS Sector 93,
503.01,186812530,available,7,TESS Sector 07;TESS Sector 34;TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 71;TESS Sector 72,
504.01,219164808,available,10,TESS Sector 05;TESS Sector 07;TESS Sector 28;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 38;TESS Sector 61;TESS Sector 65;TESS Sector 68,
5055.01,407146538,available,3,TESS Sector 65;TESS Sector 66;TESS Sector 93,
506.01,274138511,available,2,TESS Sector 07;TESS Sector 34,
5070.01,319968129,available,2,TESS Sector 71;TESS Sector 72,
5075.01,23113034,available,2,TESS Sector 70;TESS Sector 71,
5076.01,303432813,available,2,TESS Sector 70;TESS Sector 71,
5079.01,69672493,available,1,TESS Sector 71,
5082.01,437011608,available,4,TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72,
509.01,453211454,available,5,TESS Sector 07;TESS Sector 34;TESS Sector 71;TESS Sector 72;TESS Sector 88,
509.02,453211454,available,5,TESS Sector 07;TESS Sector 34;TESS Sector 71;TESS Sector 72;TESS Sector 88,
5107.01,97735297,available,3,TESS Sector 71;TESS Sector 72;TESS Sector 73,
5108.01,350348197,available,1,TESS Sector 72,
5110.01,239977528,available,4,TESS Sector 60;TESS Sector 71;TESS Sector 72;TESS Sector 73,
5119.01,75427473,available,2,TESS Sector 71;TESS Sector 72,
512.01,119292328,available,5,TESS Sector 06;TESS Sector 07;TESS Sector 33;TESS Sector 87;TESS Sector 98,
5124.01,306902029,available,2,TESS Sector 71;TESS Sector 72,
5126.01,27064468,available,4,TESS Sector 45;TESS Sector 46;TESS Sector 48;TESS Sector 72,
5126.02,27064468,available,4,TESS Sector 45;TESS Sector 46;TESS Sector 48;TESS Sector 72,
513.01,431999925,available,2,TESS Sector 07;TESS Sector 34,
5133.01,312221462,available,6,TESS Sector 43;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72;TESS Sector 73,
5134.01,95010343,available,2,TESS Sector 71;TESS Sector 72,
5135.01,172110606,available,5,TESS Sector 20;TESS Sector 60;TESS Sector 71;TESS Sector 72;TESS Sector 73,
515.01,366622912,available,6,TESS Sector 07;TESS Sector 34;TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 72,
5150.01,40954422,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
5152.01,257527578,available,1,TESS Sector 31,
5153.01,124029677,available,2,TESS Sector 33;TESS Sector 98,
517.01,308307606,available,9,TESS Sector 04;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 68,
5174.01,49428710,available,3,TESS Sector 45;TESS Sector 46;TESS Sector 72,
5184.01,28643432,available,3,TESS Sector 74;TESS Sector 80;TESS Sector 81,
5189.01,408549705,available,5,TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 79,
519.01,218795833,available,4,TESS Sector 07;TESS Sector 34;TESS Sector 61;TESS Sector 88,
5198.01,193628179,available,4,TESS Sector 74;TESS Sector 78;TESS Sector 79;TESS Sector 80,
5199.01,298049015,available,1,TESS Sector 74,
5205.01,419411415,available,1,TESS Sector 82,
521.01,27649847,available,7,TESS Sector 07;TESS Sector 34;TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 71;TESS Sector 72,
5212.01,424699834,available,12,TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 81;TESS Sector 82;TESS Sector 83,
5218.01,259172249,available,16,TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
522.01,19451711,available,5,TESS Sector 07;TESS Sector 34;TESS Sector 61;TESS Sector 88;TESS Sector 99,
5226.01,195093356,available,2,TESS Sector 75;TESS Sector 82,
523.01,93125144,available,3,TESS Sector 06;TESS Sector 32;TESS Sector 33,
5231.01,105387356,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
5232.01,69356857,available,3,TESS Sector 74;TESS Sector 75;TESS Sector 81,
5238.01,219016883,available,3,TESS Sector 74;TESS Sector 75;TESS Sector 76,
524.01,365690646,available,2,TESS Sector 06;TESS Sector 32,
5240.01,40055053,available,3,TESS Sector 74;TESS Sector 75;TESS Sector 81,
5246.01,295807723,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
5257.01,185226925,available,5,TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 82,
5258.01,147895461,available,2,TESS Sector 74;TESS Sector 75,
526.01,200593988,available,3,TESS Sector 06;TESS Sector 71;TESS Sector 72,
5260.01,326347927,available,1,TESS Sector 81,
5262.01,274122380,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
5266.01,312899686,available,2,TESS Sector 75;TESS Sector 82,
5268.01,202468443,available,3,TESS Sector 75;TESS Sector 76;TESS Sector 77,
5273.01,172871230,available,3,TESS Sector 74;TESS Sector 81;TESS Sector 82,
5275.01,219466803,available,3,TESS Sector 60;TESS Sector 74;TESS Sector 75,
528.01,403693875,available,4,TESS Sector 06;TESS Sector 33;TESS Sector 71;TESS Sector 72,
5283.01,399956873,available,9,TESS Sector 56;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83,
529.01,438490744,available,6,TESS Sector 06;TESS Sector 43;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72,
5293.01,250111245,available,2,TESS Sector 70;TESS Sector 92,
5296.01,241102583,available,1,TESS Sector 82,
530.01,387690507,available,7,TESS Sector 06;TESS Sector 33;TESS Sector 44;TESS Sector 45;TESS Sector 71;TESS Sector 72;TESS Sector 87,
5301.01,58825110,available,1,TESS Sector 70,
5308.01,422653398,available,1,TESS Sector 70,
531.01,302895996,available,4,TESS Sector 06;TESS Sector 43;TESS Sector 44;TESS Sector 45,
5319.01,246965431,available,3,TESS Sector 58;TESS Sector 70;TESS Sector 71,
532.01,144700903,available,4,TESS Sector 06;TESS Sector 71;TESS Sector 72;TESS Sector 98,
5321.01,243153196,available,2,TESS Sector 57;TESS Sector 84,
5344.01,16005254,available,1,TESS Sector 71,
5349.01,26054627,available,2,TESS Sector 70;TESS Sector 71,
5353.01,113919944,available,2,TESS Sector 70;TESS Sector 71,
5361.01,366602797,available,2,TESS Sector 71;TESS Sector 73,
538.01,237751146,available,2,TESS Sector 06;TESS Sector 33,
5381.01,241174783,available,2,TESS Sector 47;TESS Sector 60,
5388.01,407591297,available,2,TESS Sector 21;TESS Sector 48,
5396.01,202428245,available,3,TESS Sector 23;TESS Sector 75;TESS Sector 77,
5398.01,8260536,available,1,TESS Sector 48,
5398.02,8260536,available,1,TESS Sector 48,
540.01,200322593,available,6,TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 31;TESS Sector 32;TESS Sector 98,
5418.01,115564354,available,4,TESS Sector 59;TESS Sector 71;TESS Sector 72;TESS Sector 73,
5424.01,436099179,available,2,TESS Sector 71;TESS Sector 72,
5429.01,5800958,not_found,0,,
543.01,53593457,available,2,TESS Sector 06;TESS Sector 33,
5434.01,307377219,available,2,TESS Sector 71;TESS Sector 72,
544.01,50618703,available,3,TESS Sector 06;TESS Sector 32;TESS Sector 98,
5440.01,29374525,available,2,TESS Sector 71;TESS Sector 72,
5447.01,239722954,available,2,TESS Sector 59;TESS Sector 73,
5450.01,6653897,available,1,TESS Sector 71,
5456.01,87044036,available,2,TESS Sector 71;TESS Sector 72,
5467.01,83275782,available,2,TESS Sector 71;TESS Sector 72,
5478.02,95122849,available,3,TESS Sector 60;TESS Sector 71;TESS Sector 72,
549.01,32830028,available,3,TESS Sector 06;TESS Sector 32;TESS Sector 33,
5496.01,323658120,available,1,TESS Sector 72,
550.01,311183180,available,2,TESS Sector 05;TESS Sector 31,
550.02,311183180,available,2,TESS Sector 05;TESS Sector 31,
5503.01,350044062,available,1,TESS Sector 72,
5513.01,184869170,available,2,TESS Sector 71;TESS Sector 72,
552.01,44737596,available,3,TESS Sector 04;TESS Sector 05;TESS Sector 31,
553.01,161477033,available,5,TESS Sector 04;TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
554.01,407966340,available,6,TESS Sector 05;TESS Sector 32;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
554.02,407966340,available,6,TESS Sector 05;TESS Sector 32;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
5540.01,456305193,available,1,TESS Sector 74,
5542.01,466206508,available,7,TESS Sector 101;TESS Sector 102;TESS Sector 103;TESS Sector 104;TESS Sector 27;TESS Sector 67;TESS Sector 94,
5547.01,63013648,available,4,TESS Sector 44;TESS Sector 46;TESS Sector 71;TESS Sector 72,
555.01,170849515,available,4,TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
5557.01,323687123,available,4,TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 72,
556.01,59003115,available,6,TESS Sector 05;TESS Sector 42;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
5573.01,459762279,available,1,TESS Sector 74,
5574.01,268405086,available,11,TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 25;TESS Sector 26;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 79;TESS Sector 86,
5576.01,137543637,available,2,TESS Sector 73;TESS Sector 74,
558.01,207110080,available,4,TESS Sector 29;TESS Sector 30;TESS Sector 96;TESS Sector 97,
559.01,209459275,available,2,TESS Sector 31;TESS Sector 97,
560.01,101011575,available,4,TESS Sector 08;TESS Sector 34;TESS Sector 61;TESS Sector 88,
560.02,101011575,available,4,TESS Sector 08;TESS Sector 34;TESS Sector 61;TESS Sector 88,
561.01,377064495,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
561.02,377064495,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
561.03,377064495,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
561.04,377064495,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
5616.01,154220877,available,2,TESS Sector 75;TESS Sector 76,
562.01,413248763,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
5621.01,219467837,available,3,TESS Sector 60;TESS Sector 74;TESS Sector 75,
5624.01,53498154,available,3,TESS Sector 22;TESS Sector 75;TESS Sector 76,
5624.02,53498154,available,3,TESS Sector 22;TESS Sector 75;TESS Sector 76,
5624.03,53498154,available,3,TESS Sector 22;TESS Sector 75;TESS Sector 76,
5624.04,53498154,available,3,TESS Sector 22;TESS Sector 75;TESS Sector 76,
5628.01,135100529,available,1,TESS Sector 49,
5634.01,119585136,not_found,0,,
564.01,1003831,available,5,TESS Sector 08;TESS Sector 34;TESS Sector 61;TESS Sector 88;TESS Sector 99,
5640.01,373729723,not_found,0,,
5648.01,23863106,not_found,0,,
566.01,1133072,available,3,TESS Sector 08;TESS Sector 34;TESS Sector 35,
5678.01,209464063,available,4,TESS Sector 04;TESS Sector 30;TESS Sector 31;TESS Sector 97,
568.01,37575651,available,3,TESS Sector 08;TESS Sector 35;TESS Sector 99,
5680.01,368739874,available,1,TESS Sector 51,
5688.01,193634953,available,4,TESS Sector 74;TESS Sector 78;TESS Sector 80;TESS Sector 81,
569.01,123482865,available,5,TESS Sector 07;TESS Sector 08;TESS Sector 34;TESS Sector 35;TESS Sector 88,
5695.01,103865797,available,1,TESS Sector 78,
570.01,126733133,available,7,TESS Sector 08;TESS Sector 35;TESS Sector 36;TESS Sector 62;TESS Sector 63;TESS Sector 89;TESS Sector 90,
5702.01,141985686,available,1,TESS Sector 79,
5704.01,148673433,available,3,TESS Sector 22;TESS Sector 48;TESS Sector 75,
5713.01,219041246,available,5,TESS Sector 16;TESS Sector 22;TESS Sector 23;TESS Sector 49;TESS Sector 76,
5716.01,298074836,available,11,TESS Sector 14;TESS Sector 15;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 60;TESS Sector 74;TESS Sector 75,
5720.01,230055368,available,2,TESS Sector 22;TESS Sector 49,
5726.01,71582156,available,5,TESS Sector 20;TESS Sector 26;TESS Sector 47;TESS Sector 53;TESS Sector 60,
5734.01,9989136,available,3,TESS Sector 20;TESS Sector 47;TESS Sector 60,
5742.01,258557847,available,1,TESS Sector 80,
5746.01,318209162,available,2,TESS Sector 21;TESS Sector 47,
5747.01,4918918,available,2,TESS Sector 21;TESS Sector 48,
575.01,386435344,available,5,TESS Sector 08;TESS Sector 34;TESS Sector 61;TESS Sector 88;TESS Sector 99,
576.01,408310006,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
5769.01,462715015,available,1,TESS Sector 80,
5784.01,302814895,available,2,TESS Sector 74;TESS Sector 81,
5786.01,40292751,available,2,TESS Sector 74;TESS Sector 81,
5787.01,446616059,available,1,TESS Sector 81,
5788.01,42883782,available,3,TESS Sector 14;TESS Sector 80;TESS Sector 81,
5788.02,42883782,available,3,TESS Sector 14;TESS Sector 80;TESS Sector 81,
5789.01,87216634,available,1,TESS Sector 81,
5791.01,110936761,available,1,TESS Sector 81,
5795.01,151724385,available,3,TESS Sector 54;TESS Sector 81;TESS Sector 92,
5799.01,328081248,available,2,TESS Sector 54;TESS Sector 81,
5800.01,151759246,available,3,TESS Sector 54;TESS Sector 81;TESS Sector 92,
5803.01,466382581,available,2,TESS Sector 55;TESS Sector 82,
5804.01,303055194,available,1,TESS Sector 82,
5806.01,283621618,available,2,TESS Sector 56;TESS Sector 82,
581.01,180987952,available,5,TESS Sector 35;TESS Sector 61;TESS Sector 62;TESS Sector 88;TESS Sector 89,
5811.01,331484419,available,1,TESS Sector 82,
5817.01,418604868,available,2,TESS Sector 55;TESS Sector 82,
