toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad
4535.01,26017005,KP,4.0984741,2459449.120055,2021-10-21 22:57:22,2024-11-26 16:02:02,52.342055,22.299349,12.5489,5198.0,1.0639499
4536.01,380907135,KP,4.0460644,2460226.955884,2021-10-21 22:57:22,2023-12-14 16:02:02,19.550586,2.702785,10.5559,6404.0,1.81
4538.01,262715204,KP,7.1385672,2460228.758602,2021-10-21 22:57:23,2023-12-14 10:08:02,349.384346,1.300152,11.2451,5144.5,0.77
4538.02,262715204,KP,3.4715644,2459447.897021,2021-10-21 22:57:22,2026-01-10 10:08:01,349.384346,1.300152,11.2451,5144.5,0.77
4538.03,262715204,KP,10.4534748,2459449.16923,2026-01-15 22:11:47,2026-02-01 12:04:04,349.384346,1.300152,11.2451,5144.5,0.77
4539.01,102264230,KP,4.1591512,2459449.352847,2021-10-21 22:57:23,2026-01-10 10:08:01,331.203092,-12.019067,11.29,5576.0,1.11
4544.01,435339847,KP,8.2000875,2458440.219543,2021-10-21 22:57:23,2024-11-25 10:08:02,55.228521,12.572448,11.2867,4865.6,0.793476
4545.01,610976842,KP,4.0248735,2460228.933083,2021-10-21 22:57:24,2023-12-07 10:08:02,19.610142,6.816728,12.813,4492.0,0.75
4547.01,206284139,KP,3.0026495,2460825.442997,2021-10-21 22:57:24,2026-01-10 10:08:01,338.606231,-13.731804,12.1112,5630.0,1.45
4570.01,137402055,KP,1.9737719,2459391.459891,2021-11-01 23:15:38,2023-03-15 16:02:02,292.068311,38.8422,15.0523,4664.23,0.697971
4571.01,48451130,KP,30.3599812,2459413.718798,2021-11-01 23:15:39,2023-03-15 16:02:02,284.879979,49.26702,13.7589,4815.0,0.795118
4577.01,138364831,KP,1.6255124,2459391.112176,2021-11-01 23:15:42,2023-03-15 16:02:02,293.871914,38.422918,14.4669,5483.74,1.04426
4579.01,27769688,KP,88.495683,2458733.312542,2021-11-01 23:15:43,2023-03-15 16:02:02,296.132814,48.97731,11.3523,5509.61,0.939951
4581.01,273231214,KP,22.3428773,2458719.361769,2021-11-01 23:15:44,2023-03-16 10:10:02,297.333072,41.891119,11.7889,6184.0,1.42864
4581.02,273231214,KP,,2459774.45043,2022-12-01 22:52:54,2022-12-10 12:03:03,297.333072,41.891119,11.7889,6184.0,1.42864
4584.01,120255950,KP,31.5786847,2459399.639202,2021-11-01 23:15:46,2023-03-15 16:02:02,284.472247,39.911889,10.6114,5696.0,1.05178
4587.01,137683938,KP,3.2903136,2459393.659836,2021-11-01 23:15:47,2025-04-17 12:03:11,292.579856,37.376262,14.5505,3579.0,0.567309
4589.01,164458714,KP,17.8335899,2460364.345637,2021-11-01 23:15:48,2024-05-17 10:08:01,283.151045,45.140084,9.03131,6304.0,1.43
4592.01,122785299,KP,8.8849511,2459392.140389,2021-11-01 23:15:50,2023-03-15 16:02:02,291.13762,36.577344,14.575,5160.0,0.977054
4593.01,399954349,KP,7.8344688,2458689.578278,2021-11-01 23:15:50,2023-03-15 16:02:02,287.605703,49.523394,11.6052,4837.0,0.731146
4593.02,399954349,KP,3.0051929,2458684.471974,2023-03-23 19:50:43,2023-03-26 12:03:24,287.605703,49.523394,11.6052,4837.0,0.731146
4595.01,159725995,KP,3.7705865,2459394.278533,2021-11-01 23:15:51,2023-03-15 16:02:02,291.275663,47.329511,14.9767,5897.0,1.38188
4604.01,27039476,KP,2.2251639,2460257.717716,2021-11-02 00:11:47,2024-04-24 10:08:02,76.44594,21.548199,9.3928,5509.0,0.92
4606.01,68577662,KP,11.1684037,2459522.948827,2021-11-02 00:11:48,2024-01-17 10:08:02,73.766793,18.654323,9.31437,5981.0,1.22
4612.01,97735908,KP,4.1137862,2460257.044778,2021-11-09 21:10:05,2024-01-04 16:02:02,92.664023,30.957133,8.22398,6327.0,1.88
4618.01,284326455,KP,3.7998536,2459475.981707,2021-11-09 21:10:49,2024-11-25 16:02:01,99.897992,25.482401,12.2341,4133.4,0.759375
4621.01,293457754,KP,4.5195089,2459451.521141,2021-11-09 21:10:51,2024-11-25 16:02:01,26.793225,3.132932,12.3553,5887.0,1.0321
4623.01,56399553,KP,3.2588316,2459475.969231,2021-11-09 21:10:52,2024-11-26 16:02:02,62.670422,24.401656,11.5476,5387.06,0.817114
4624.01,84339983,KP,2.7908285,2459475.610373,2021-11-09 21:10:52,2024-11-26 16:02:02,100.848014,27.252182,10.5136,6635.91,1.4707
4628.01,404421005,KP,6.32668,2458575.158194,2021-11-19 00:07:17,2025-08-29 16:00:02,202.01619,-15.937975,9.66562,5673.0,0.975383
4648.01,257774438,KP,15.3886607,2459461.181123,2021-12-03 00:56:02,2024-11-25 10:08:02,16.46252,11.753717,8.97055,6101.0,1.0623
4916.01,454069765,KP,4.1197036,2459326.617962,2021-12-21 22:36:58,2024-08-22 10:08:01,176.240233,-38.139716,12.1137,5848.8,1.79
5065.01,243244680,KP,19.4921473,2459575.851873,2022-01-06 23:39:34,2024-02-01 16:02:02,136.574193,19.402057,9.66896,6128.0,1.36
5067.01,117275513,KP,4.6886342,2460276.929305,2022-01-06 23:39:35,2024-02-02 10:08:02,130.878348,24.422956,11.7421,4954.0,0.87
5068.01,366631954,KP,4.7369669,2460277.077587,2022-01-06 23:39:35,2024-02-02 10:08:02,130.180046,10.982951,11.1704,5069.2,0.79
5071.01,307733361,KP,1.6739029,2460284.308584,2022-01-06 23:39:37,2024-02-02 10:08:02,129.601086,20.106007,10.0121,6115.5,1.22
5072.01,7059054,KP,5.185768,2460255.017005,2022-01-06 23:39:37,2024-01-17 10:08:02,126.936662,17.579327,12.244,4664.8,0.65
5074.01,6893917,KP,3.0801795,2459502.394945,2022-01-06 23:39:38,2024-11-26 16:02:02,125.617407,13.735309,9.02097,7511.0,1.70169
5080.01,17409453,KP,9.72665,2460243.190501,2022-01-06 23:39:41,2023-12-14 16:02:02,66.236364,18.827362,12.9285,5583.6,1.45
5081.01,203214138,KP,5.1699026,2460280.381301,2022-01-06 23:39:41,2024-02-01 16:02:02,134.69028,20.868979,10.5649,6283.4,1.48
5083.01,5882269,KP,4.7948642,2460251.750696,2022-01-06 23:39:42,2024-01-17 10:08:02,79.140797,20.254903,12.0394,4072.0,0.65
5086.01,178217113,KP,2.9956366,2460256.812967,2022-01-06 23:39:44,2024-01-17 10:08:02,127.578723,22.235919,11.0514,6135.5,1.4
5087.01,18310799,KP,17.3070631,2460253.01276,2022-01-06 23:39:44,2024-07-17 12:02:46,67.412861,22.882567,10.1192,4230.6,0.77
5089.01,330687113,KP,5.113835,2459503.123608,2022-01-06 23:46:11,2024-11-25 16:02:01,136.489426,16.325515,10.999,6315.7,1.50876
5090.01,184892124,KP,1.9828041,2459500.669114,2022-01-06 23:46:12,2024-11-26 16:02:02,130.664165,19.41436,16.0573,3213.0,0.293047
5093.01,63189173,KP,2.2984058,2459501.001669,2022-01-06 23:46:13,2024-11-26 16:02:02,118.48315,23.938219,12.8033,4221.54,0.794584
5094.01,19028197,KP,3.3366511,2459500.53574,2022-01-06 23:46:14,2024-11-26 16:02:02,119.773502,15.391209,10.2479,3552.0,0.499698
5095.01,434226736,KP,3.4845543,2459501.775176,2022-01-06 23:46:14,2024-11-25 16:02:01,63.273935,15.247703,13.0275,3204.0,0.290216
5096.01,26826078,KP,2.8753183,2460285.252669,2022-01-06 23:46:15,2024-01-17 10:08:02,111.91643,24.336119,10.2832,4604.0,0.68
5097.01,203214081,KP,5.7459945,2460261.803357,2022-01-06 23:46:15,2024-02-01 16:02:02,134.718851,21.074796,11.5219,3413.0,0.32
5098.01,14770122,KP,3.5438732,2459500.382137,2022-01-06 23:46:16,2024-11-26 16:02:02,113.758253,17.830028,11.8887,6466.0,1.74624
5101.01,366410512,KP,10.1367283,2460247.820034,2022-01-06 23:46:17,2024-01-17 10:08:02,126.488211,11.511093,11.6718,6283.0,1.51
5111.01,203289099,KP,3.3557219,2460280.32405,2022-01-25 22:18:19,2024-02-01 16:02:02,136.361492,21.668589,11.7538,3807.0,0.56
5121.01,366568760,KP,8.4071591,2460269.511157,2022-01-25 22:18:24,2024-02-01 16:02:02,127.762837,10.847557,11.6522,4642.6,4.71
5123.01,332022997,KP,3.2810299,2459501.145179,2022-02-08 22:06:13,2024-11-25 16:02:01,132.16988,20.455016,11.1983,4783.6,0.735345
5123.02,332022997,KP,8.4388997,2459572.871765,2022-01-25 22:18:25,2024-11-25 16:02:01,132.16988,20.455016,11.1983,4783.6,0.735345
5136.01,175236511,KP,7.8092052,2459550.096564,2022-01-25 22:18:31,2022-01-25 16:02:02,129.813701,23.357437,12.0789,5906.9,1.22
5138.01,38087018,KP,1.7292681,2459526.191553,2022-01-25 22:30:56,2024-11-26 16:02:02,169.632755,-1.774058,14.6026,4377.0,0.766495
5141.01,350020859,KP,11.8141726,2459556.003033,2022-01-25 22:30:58,2022-07-15 16:02:01,154.671098,10.128846,8.74761,5609.0,1.78598
5142.01,393495970,KP,1.7554285,2459576.373848,2022-01-25 22:30:58,2022-07-15 16:02:01,160.602369,7.435077,11.0658,5306.0,0.965222
5144.01,380619414,KP,2.6556753,2460262.66986,2022-01-25 22:30:59,2024-02-02 10:08:02,175.908033,6.563784,10.15,5817.3,
5145.01,281885301,KP,7.9177855,2459554.042178,2022-01-25 22:31:00,2024-02-02 10:08:02,174.960254,0.603596,12.3049,5322.0,0.840476
5146.01,173103335,KP,10.0546003,2459528.179119,2022-01-25 22:31:00,2024-11-26 16:02:02,172.335371,-1.455136,10.5459,3920.0,0.550856
5155.01,388811663,KP,9.7956535,2459456.729746,2022-02-08 21:10:13,2024-11-26 16:02:02,18.424101,3.097073,11.7603,4147.0,0.706632
5162.01,60286662,KP,8.5623289,2459504.354978,2022-02-08 22:12:13,2024-11-26 16:02:02,125.223914,16.090796,13.2027,5545.3,1.0230401
5163.01,115010361,KP,15.4658691,2459674.578483,2022-02-08 22:12:14,2022-12-12 16:02:01,201.616856,-2.281902,11.6271,5480.8,1.02
5164.01,6892385,KP,8.2669589,2460256.367181,2022-02-08 22:12:14,2024-01-17 10:08:02,125.420299,13.497512,11.2089,5411.1,0.92
5168.01,363548415,KP,6.7713411,2459528.161777,2022-02-08 22:12:16,2024-11-22 10:08:02,171.515187,1.230624,11.9186,5231.0,0.89
5170.01,330690135,KP,14.7565015,2459558.616394,2022-02-08 22:13:08,2024-02-02 10:08:02,136.789275,15.205677,11.5559,5790.7,1.20174
5173.01,98669309,KP,4.0035773,2459552.707286,2022-02-08 22:13:09,2022-02-10 12:02:57,186.085306,-6.378954,14.1768,5318.0,1.08492
5178.01,149969625,KP,14.0666014,2459560.41257,2022-02-08 22:13:12,2022-02-10 12:02:57,184.900488,0.968327,10.7875,5141.67,0.837606
5373.01,9155187,KP,4.1878375,2459582.167296,2022-03-01 00:00:34,2022-02-28 17:03:41,116.716387,39.094469,11.4556,5521.95,1.10007
5374.01,20096620,KP,2.9164004,2459580.063121,2022-03-01 00:00:35,2022-02-28 17:03:41,129.882377,47.351908,9.9596,5720.0,1.82744
5384.01,165297570,KP,2.9895092,2459610.390465,2022-03-24 21:34:47,2022-03-24 16:02:01,157.06262,25.573137,9.6022,6317.0,1.61396
5520.01,374180079,KP,14.69808,2459267.668855,2022-04-20 20:43:54,2024-11-26 16:02:02,157.935686,0.937278,10.6269,4362.0,0.733789
5520.02,374180079,KP,19.4834833,2459263.380209,2022-04-20 20:43:53,2024-11-26 16:02:02,157.935686,0.937278,10.6269,4362.0,0.733789
5523.02,443616612,KP,3.4712803,2459281.403586,2022-04-20 21:11:27,2024-11-22 10:08:02,169.117028,-3.975441,13.7701,3696.0,0.563
5524.01,277833995,KP,2.2979915,2458518.126625,2022-04-20 21:11:28,2024-11-26 16:02:02,156.405499,2.513883,11.758,3650.0,0.590525
5528.01,458686847,KP,1.2916034,2459230.014002,2022-04-20 21:11:30,2025-08-29 16:00:02,133.855734,10.469218,12.7482,3689.0,0.514745
5529.01,366411016,KP,8.8652886,2459235.706758,2022-04-20 21:11:31,2024-01-31 16:02:01,126.464358,10.246577,11.8964,5368.0,0.697439
5534.01,176868951,KP,0.3693057,2459280.989488,2022-04-20 21:11:33,2024-01-31 16:02:01,182.751404,-9.765239,11.3328,5129.0,0.755722
5535.01,411697517,KP,3.3863171,2459174.356092,2022-04-20 21:11:33,2024-11-26 16:02:02,78.339119,16.414199,14.4087,5780.0,
5555.01,388804061,KP,32.9373717,2459537.250096,2022-05-17 20:08:54,2024-11-26 16:02:02,172.560141,7.587832,11.2373,3464.0,0.444516
5556.01,55315929,KP,0.7195712,2459526.091298,2022-05-17 20:08:55,2022-05-25 12:03:22,140.339084,14.367869,8.89098,5910.0,1.2550499
5558.01,14570099,KP,26.1944549,2459521.873206,2022-05-17 20:08:56,2024-11-26 16:02:02,125.986485,22.663226,11.0384,4678.0,0.709927
5559.01,456945304,KP,2.1408063,2460258.421812,2022-05-17 20:08:56,2024-02-06 16:04:15,67.82053,19.83169,10.3729,5372.0,1.0
5562.01,17307715,KP,13.8532745,2459476.992391,2022-05-17 20:08:58,2024-11-25 16:02:01,65.469614,21.353263,11.4529,3893.47,0.655766
5631.01,347430350,KP,2.2438471,2459689.309412,2022-06-02 21:02:06,2022-06-02 16:02:01,218.276625,21.894688,9.32423,6458.0,1.33
5632.01,420779000,KP,4.2342153,2459666.190171,2022-06-02 21:08:18,2022-06-02 16:02:01,213.156551,4.059417,10.9016,5061.9,0.859778
5672.01,461239485,KP,3.0390851,2459693.716285,2022-07-07 18:50:02,2022-07-07 13:00:56,222.767322,5.947363,11.4063,5316.0,0.864673
5673.01,175772482,KP,2.8386215,2459695.204858,2022-07-07 18:50:03,2022-07-07 13:00:56,223.819979,-2.057687,12.2688,5878.0,1.02573
5674.01,368805700,KP,3.5771891,2459695.989749,2022-07-07 18:50:03,2022-07-07 13:00:56,221.943887,1.065023,12.1159,5849.09,1.06358
5675.01,181949561,KP,4.0552832,2459694.284607,2022-07-07 18:50:04,2026-01-15 16:00:02,217.326648,-3.444499,11.3763,5326.6,1.01342
5676.01,311133118,KP,3.5061649,2459701.925342,2022-07-07 18:50:04,2023-03-15 16:02:02,222.210077,22.152614,10.5319,4906.0,0.771086
5685.01,460396820,KP,2.3409909,2459714.654156,2022-07-14 20:57:23,2025-08-29 16:00:02,227.215497,2.343286,11.0062,6090.0,1.35
5793.01,398895470,KP,2.6940348,2459771.189014,2022-09-22 22:57:13,2022-09-24 12:03:37,297.322652,4.672412,10.5523,6479.0,1.65082
5794.01,273874849,KP,1.4857148,2459825.552259,2022-09-22 22:57:13,2023-03-15 16:02:02,298.395244,47.814986,13.6414,5781.0,1.01034
5796.01,391958006,KP,1.7430143,2459771.551589,2022-09-22 22:57:14,2022-09-24 12:03:37,291.777046,1.383663,11.6659,5529.0,0.937741
5797.01,374530847,KP,2.152163,2459770.231395,2022-09-22 22:57:15,2022-09-24 12:03:37,307.725559,6.429331,10.9984,5147.0,0.85467
5798.01,305243225,KP,1.2129139,2459770.519892,2022-09-22 22:57:15,2023-03-15 16:02:02,306.123908,16.762146,11.734,5918.23,1.15176
5801.01,243921117,KP,3.067816,2459770.026754,2022-09-22 22:57:16,2022-09-24 12:03:37,303.1668,-2.144437,10.3622,3965.0,0.636572
5802.01,399402994,KP,2.7161298,2459770.470612,2022-09-22 22:57:17,2022-09-24 12:03:37,304.207992,3.293949,11.8886,5962.0,1.18678
5812.01,388909695,KP,10.1466193,2460549.461351,2022-10-12 17:37:23,2024-10-31 10:08:01,327.570011,4.194573,10.4106,5660.0,1.22
5815.01,375942197,KP,3.8993831,2459797.700003,2022-10-12 18:12:32,2022-10-16 12:02:28,313.687293,9.179069,11.5352,6152.0,1.86222
5818.01,283419843,KP,2.6052674,2459799.022189,2022-10-12 18:12:34,2022-10-16 12:02:28,315.90549,11.989367,12.5375,5916.0,1.66978
5820.01,459730973,KP,3.9156848,2459799.366946,2022-10-12 18:12:35,2022-10-16 12:02:28,315.531949,7.056279,11.07,6228.0,1.83823
5821.01,354619337,KP,2.1425095,2460556.771408,2022-10-12 18:12:35,2024-11-14 10:08:02,317.551526,10.738897,8.08821,7893.0,2.02
5822.01,466390120,KP,1.5487245,2459797.810597,2022-10-12 18:12:36,2022-10-16 12:02:28,327.665695,10.462939,12.0671,5887.35,1.41021
5823.01,248853232,KP,3.8681492,2459798.775459,2022-10-12 18:12:36,2022-10-16 12:02:28,315.025966,-5.094857,8.8628,4746.0,0.877591
5824.01,272366748,KP,3.8555897,2459800.057422,2022-10-12 18:12:37,2023-03-15 16:02:02,296.393195,45.568533,14.8018,5741.0,1.05268
5959.01,199671901,KP,4.4571444,2459855.872666,2022-11-16 01:06:38,2023-02-03 10:10:01,335.51292,45.457342,10.9726,6074.0,2.09465
5960.01,188876052,KP,3.076329,2459827.429945,2022-11-16 01:06:38,2022-11-18 12:02:43,343.041493,35.447178,9.7758,6401.79,1.4311
5963.01,436478932,KP,4.3226229,2459826.311145,2022-11-16 01:06:40,2022-11-18 12:02:43,347.492802,18.39616,10.9644,5924.0,1.3475699
5969.01,91051152,KP,7.9192605,2459830.349006,2022-11-16 01:06:43,2022-11-18 12:02:43,349.622955,24.889277,11.5549,4302.0,0.758608
5970.01,431701493,KP,3.0927432,2460561.869567,2022-11-16 01:06:43,2025-08-29 16:00:02,348.993046,31.462751,11.5189,4713.98,0.750341
5972.01,420814525,KP,3.5247546,2460552.87974,2022-11-16 01:06:44,2024-11-05 10:08:02,330.795022,18.884242,7.1274,6052.0,1.19
5979.01,137151335,KP,4.7267257,2460332.777222,2022-12-01 22:59:55,2024-03-29 10:08:02,291.418127,38.672312,9.4087,5655.0,0.92
5980.01,164652245,KP,79.5839995,2458708.932559,2022-12-01 22:59:55,2022-12-10 12:03:03,284.05925,44.518373,9.0638,5391.0,0.79137
5982.01,299087490,KP,38.4787613,2459409.912265,2022-12-01 23:00:53,2022-12-10 12:03:03,288.902283,49.370408,13.2147,5439.49,0.810043
5984.01,120692092,KP,3.4130781,2459392.151066,2022-12-01 23:00:54,2022-12-10 12:03:03,285.930736,39.09812,14.0672,5410.0,0.865985
5986.01,158657354,KP,38.5835889,2459406.492987,2022-12-01 23:00:54,2022-12-10 12:03:03,288.153973,44.068815,11.7942,6373.72,1.74231
5988.01,377780790,KP,0.8374997,2458683.867901,2022-12-01 23:00:55,2022-12-10 12:03:03,285.679298,50.241484,10.4767,5706.0,1.08974
5992.01,159054620,KP,8.0276821,2459391.6426,2022-12-01 23:00:56,2022-12-10 12:03:03,289.603838,46.31491,15.0277,5368.0,1.12772
5993.01,27534138,KP,28.5410557,2459419.054916,2022-12-01 23:00:56,2022-12-10 12:03:03,295.486582,51.013524,11.2877,6197.21,1.64162
5994.01,63283780,KP,7.9726644,2459397.430362,2022-12-01 23:00:56,2022-12-10 12:03:03,292.50342,43.083219,13.0702,4564.61,0.637495
5995.01,352011875,KP,6.2468813,2458686.187589,2022-12-01 23:00:56,2022-12-10 12:03:03,285.672903,44.116751,11.7971,4643.39,6.3787198
5999.01,120317234,KP,6.8834027,2460326.535519,2022-12-01 23:00:58,2024-04-02 10:08:02,284.635189,40.71983,10.4081,6133.77,1.23
6001.01,139104940,KP,3.003901,2459422.453454,2022-12-01 23:00:58,2022-12-10 12:03:03,295.307525,38.881572,14.5855,6052.0,1.50633
6003.01,121731834,KP,5.8599392,2458686.103572,2022-12-01 23:00:59,2022-12-10 12:03:03,288.688722,41.151108,10.593,6149.0,1.5092
6004.01,48353358,KP,9.8786838,2458685.778397,2022-12-01 23:00:59,2022-12-10 12:03:03,283.62826,48.390808,12.1042,3759.27,0.460619
6005.01,123357864,KP,16.1455898,2458697.413913,2022-12-01 23:01:00,2022-12-10 12:03:03,281.482473,47.207826,10.8515,4816.0,0.732995
6006.01,123309556,KP,2.5080815,2459392.21042,2022-12-01 23:01:00,2022-12-10 12:03:03,281.194732,47.497261,12.1773,4715.0,0.739515
6013.01,53728859,KP,3.2573898,2459853.92256,2022-12-15 22:35:22,2022-12-17 12:02:41,13.000916,34.728402,12.3396,5698.38,1.0461299
6014.01,57984377,KP,2.5199146,2459854.549103,2022-12-15 22:35:22,2022-12-17 12:02:41,5.166954,31.989973,11.1355,6116.0,1.56419
6015.01,288246496,KP,4.304829,2459854.005471,2022-12-15 22:35:23,2022-12-17 12:02:41,356.666714,31.155911,11.5639,6001.0,1.51284
6017.01,291751373,KP,2.5079177,2459855.494899,2022-12-15 22:35:23,2022-12-17 12:02:41,359.151972,36.212956,12.355,6207.39,1.72725
6021.01,291685334,KP,2.0319883,2459853.85413,2022-12-15 22:35:25,2022-12-17 12:02:41,358.515134,37.021824,12.489,6161.0,1.56523
6028.01,250707118,KP,5.7238582,2459885.016838,2023-01-20 00:26:40,2023-01-19 16:52:49,33.131092,51.778775,11.2791,6086.0,1.23052
6030.01,245392284,KP,1.7442831,2459883.279834,2023-01-20 00:26:40,2023-01-19 16:52:49,38.369165,56.025708,11.9004,8039.0,1.6008
6031.01,292152376,KP,2.1499907,2459883.617765,2023-01-20 00:26:41,2023-01-19 16:52:49,31.042761,46.687851,10.7696,6340.0,1.2630399
6043.01,453064665,KP,2.6452121,2459911.851307,2023-02-08 21:13:33,2023-02-10 12:02:45,74.504382,48.300855,11.8889,5596.0,1.2406
6049.01,353459965,KP,10.8614911,2459918.20065,2023-02-08 21:13:36,2023-02-10 12:02:45,66.248142,39.460602,11.0878,5663.55,0.895095
6052.01,9443323,KP,4.01357,2459913.801096,2023-02-08 21:13:37,2023-02-10 12:02:45,68.846509,56.868269,12.1957,5679.0,1.53012
6072.01,147797743,KP,3.691559,2459940.374302,2023-02-23 20:51:11,2023-02-23 16:02:01,110.735331,67.252657,10.7447,5720.0,1.0878299
6073.01,271424111,KP,3.2687063,2459393.028617,2023-02-23 20:52:26,2023-02-23 16:02:01,295.025662,46.955954,14.3999,6007.22,1.40537
6081.01,271431851,KP,7.8864218,2459397.093442,2023-03-02 20:05:25,2023-03-02 13:33:57,295.094957,43.537565,14.4952,5597.0,1.56051
6083.01,299089652,KP,,2459752.893746,2023-03-02 20:05:25,2023-03-02 13:33:57,288.848855,51.209038,11.9363,5576.31,0.940603
6087.01,48448369,KP,,2459806.508801,2023-03-02 20:05:26,2023-03-02 13:33:57,284.739116,49.598445,11.8216,5819.72,1.0546401
6088.01,122375047,KP,9.2866733,2459398.896348,2023-03-02 20:05:26,2023-03-02 13:33:57,290.420969,37.851656,11.3992,5511.0,0.911823
6089.01,350814622,KP,3.2135636,2459391.482922,2023-03-02 20:05:26,2023-03-02 13:33:57,285.615449,50.135771,11.7266,5772.0,1.59521
6090.01,268159158,KP,4.7082414,2459420.863418,2023-03-02 20:05:26,2025-09-03 16:00:01,298.635648,44.170939,14.5892,5490.0,1.14715
6269.01,168281028,KP,4.3744614,2459991.434964,2023-04-13 19:49:20,2023-04-18 12:03:33,154.271062,-25.276298,11.8134,5677.0,1.11563
6273.01,142211778,KP,3.052057,2460016.846502,2023-04-27 20:49:01,2023-04-27 16:02:02,180.546219,-35.548609,13.9069,5726.0,1.38708
6278.01,157230659,KP,7.5337657,2460019.14123,2023-04-27 20:49:02,2023-04-27 16:02:02,176.249942,-35.640563,11.6634,5869.0,1.52905
6546.01,9385460,KP,3.3779614,2460044.202478,2023-06-29 17:44:39,2023-07-08 12:03:10,191.702821,-24.42739,12.5329,6113.0,1.6616499
6547.01,915110182,KP,1.4328255,2460042.540561,2023-06-29 17:44:39,2023-07-08 12:03:10,163.101036,-61.446859,14.7028,4588.0,0.817544
6551.01,166527623,KP,6.9593972,2460044.634922,2023-07-20 23:27:26,2024-07-17 12:02:46,207.526001,-40.835896,9.1871,5854.0,1.33729
6681.01,425817867,KP,3.7783401,2460129.98959,2023-09-21 21:35:30,2023-09-24 12:03:22,305.872437,-44.0587,12.0491,5443.0,0.863922
6686.01,269217040,KP,4.1661265,2460128.917227,2023-09-21 21:35:31,2023-09-24 12:03:22,284.548382,-47.003307,10.2748,5883.0,1.15599
6719.01,92449173,KP,2.1764875,2460155.27651,2023-10-18 20:59:29,2023-10-27 12:02:48,314.575438,-35.796622,12.2247,5646.0,1.56233
6720.01,281541545,KP,4.1470359,2460158.117981,2023-10-18 20:59:29,2023-10-27 12:02:48,6.613593,-56.34428,13.7813,4247.0,0.775548
6726.01,121490076,KP,14.2456603,2460160.495921,2023-10-18 20:59:46,2023-10-27 12:02:48,343.572379,-43.010229,8.9988,4760.0,0.76
6821.01,197643976,KP,3.535713,2460179.094875,2023-11-02 22:52:17,2025-09-03 16:00:01,328.51748,-38.377419,12.5638,5222.0,0.86
6833.01,4610830,KP,8.2616616,2460219.144796,2023-12-07 19:23:07,2023-12-09 12:02:53,348.949031,-10.849739,11.5018,5281.0,0.86
6834.01,49735922,KP,6.3392677,2460226.787328,2023-12-07 19:23:07,2023-12-09 12:02:53,352.713934,-11.077356,12.1093,5289.0,0.93
6835.01,301235044,KP,0.2803246,2460232.513071,2023-12-07 19:23:07,2023-12-09 12:02:53,350.917046,-1.189183,10.0298,4477.0,0.72
6836.01,422618449,KP,9.100412,2460229.092386,2023-12-07 19:23:31,2023-12-09 12:02:53,353.954352,0.444704,9.3742,5013.7,0.77
6838.01,278892590,KP,1.5109447,2460209.808352,2023-12-07 19:23:48,2023-12-09 12:02:53,346.626392,-5.043462,13.8529,5780.0,0.114827
6872.01,150096001,KP,11.0248821,2460251.64402,2023-12-21 22:10:58,2024-01-07 12:02:46,70.149378,25.009813,12.3252,3798.0,0.46
6877.01,365007485,KP,33.5920255,2459521.373701,2024-01-25 23:12:48,2024-01-31 12:03:06,164.189386,9.673946,11.6575,5468.0,0.91
6962.01,435339558,KP,21.9903619,2459456.138592,2024-04-03 22:41:11,2024-04-03 18:04:50,55.255931,13.519187,11.2235,5294.0,1.33417
6967.01,27635334,KP,4.7335575,2459502.375963,2024-04-03 22:41:12,2024-04-03 18:04:50,123.381848,16.419516,11.6736,5496.0,1.75896
6970.01,271749758,KP,11.714447,2460342.99711,2024-04-03 22:50:32,2024-04-03 18:04:50,295.49671,42.537932,13.9354,5165.0,0.885629
6977.01,436575927,KP,5.0957983,2460250.885968,2024-04-25 22:44:01,2024-04-28 12:03:30,71.110002,16.518582,11.4398,4197.0,0.7
6979.01,26078330,KP,8.754708,2459451.225412,2024-05-30 23:28:24,2024-06-02 12:03:05,52.888852,22.434819,11.584,5888.0,0.889347
6984.01,83181153,KP,,2460256.948124,2024-05-30 23:28:45,2024-06-02 12:03:05,94.206431,24.595834,12.7079,3683.0,0.515263
7055.01,167227214,KP,3.1290476,2460482.92975,2024-09-24 23:12:39,2024-10-02 12:02:55,274.37327,-3.381059,11.6961,5585.0,1.4505399
7056.01,110178537,KP,2.993282,2460481.443181,2024-09-24 23:12:39,2024-10-02 12:02:55,280.6873,5.937659,12.419,6343.0,1.58601
7057.01,325670253,KP,3.3777419,2460480.135888,2024-09-24 23:12:39,2024-10-02 12:02:55,269.57207,5.761371,12.8999,5080.0,1.0408
7058.01,317520667,KP,2.4651801,2460480.429067,2024-09-24 23:12:39,2024-10-02 12:02:55,274.743418,10.597197,10.1154,6848.0,1.51554
7059.01,104866616,KP,4.4626647,2460481.357046,2024-09-24 23:12:39,2024-10-02 12:02:55,270.444183,-2.97098,11.1323,7587.0,1.3951401
7061.01,244089109,KP,2.1376682,2460532.279247,2024-10-03 21:17:07,2024-10-04 10:08:02,304.538843,-1.076003,9.13055,5806.0,1.6
7066.01,405010127,KP,13.2341261,2460509.503679,2024-10-24 17:26:52,2024-11-13 12:03:28,291.063681,0.746014,13.8215,5025.0,0.548929
7067.01,139158696,KP,15.3573522,2460509.909088,2024-10-24 17:26:53,2024-11-13 12:03:28,295.287232,41.222003,14.5293,5462.0,0.915391
