toi,tid,split,label,disposition,stage1_score,stage2_score
2231.01,100504381,train,0,FA,0.5581612586975098,
2236.01,394722182,train,1,CP,0.42239290475845337,
2246.01,349786918,train,0,FP,0.529316782951355,
2247.01,376168473,train,0,FA,0.432335764169693,
2250.01,264303333,train,0,FP,0.5262579917907715,
2253.01,367855829,train,0,FA,0.4981987178325653,
2257.01,198485881,train,1,CP,0.4276466965675354,
2258.01,219821826,train,0,FP,0.4949396848678589,
2260.01,232568235,train,1,CP,0.5252029895782471,
2266.01,8348911,train,1,CP,0.3996562063694,
2267.01,459837008,test,1,CP,0.14839760959148407,0.2833048790134648
2267.03,459837008,test,1,CP,0.14839760959148407,0.2833048790134648
2269.01,441798995,train,0,FA,0.482276976108551,
2274.01,289164482,train,1,CP,0.40923720598220825,
2283.01,198211976,train,0,FA,0.4114527106285095,
2284.01,115446313,train,0,FP,0.5288919806480408,
2285.01,329148988,train,1,CP,0.494087815284729,
2299.01,362220495,train,0,FA,0.3733407258987427,
230.01,160074939,train,0,FA,0.5217039585113525,
2303.01,197959526,train,0,FP,0.5052002668380737,
2316.01,61980227,train,0,FP,0.4587492048740387,
2322.01,300812741,validation,1,CP,0.6417139768600464,0.7479937421119585
2322.02,300812741,validation,1,CP,0.6417139768600464,0.7479937421119585
2328.01,394287035,train,1,CP,0.5005284547805786,
2336.01,88902249,train,1,CP,0.4984281659126282,
2337.01,230001847,train,1,CP,0.5000693798065186,
2338.01,24358417,train,1,CP,0.5449028611183167,
2341.01,100267480,train,0,FP,0.4807042181491852,
2342.01,100589632,train,0,FP,0.5177206993103027,
2345.01,91555165,validation,1,CP,0.4823037087917328,0.43623512803289427
2345.02,91555165,validation,1,CP,0.4823037087917328,0.43623512803289427
2358.01,124095888,train,0,FP,0.5135692358016968,
236.01,9727392,train,0,FP,0.38803473114967346,
2360.01,31656385,train,0,FP,0.4574914872646332,
2364.01,39414571,train,1,CP,0.47090741991996765,
2365.01,344085117,train,0,FP,0.4910088777542114,
2368.01,401125028,train,1,CP,0.4579066336154938,
237.01,305048087,train,1,CP,0.5357351303100586,
2372.01,189620016,train,0,FP,0.33257949352264404,
2373.01,332558858,train,1,CP,0.5058377385139465,
2374.01,439366538,train,1,CP,0.5040832757949829,
2379.01,201177276,train,1,CP,0.4677322804927826,
238.01,9006668,train,1,CP,0.4916364550590515,
2384.01,382602147,train,1,CP,0.716774582862854,
2400.01,260849386,train,0,FP,0.4965209364891052,
2404.02,142087638,validation,0,FP,0.6151570081710815,0.6600404647352419
2404.03,142087638,validation,0,FP,0.6151570081710815,0.6600404647352419
2406.01,212957629,train,1,CP,0.49313923716545105,
2407.01,153078576,train,1,CP,0.5005007386207581,
2409.01,321068176,train,0,FA,0.4549967646598816,
2411.01,10837041,train,1,CP,0.4685795307159424,
2412.01,684936227,train,0,FA,0.5258564949035645,
2413.01,206498307,train,0,FP,0.43232038617134094,
2416.01,237922465,train,1,CP,0.5671226382255554,
2418.01,65347776,train,0,FP,0.5270659923553467,
242.01,120585579,train,0,FP,0.5385291576385498,
2421.01,70524163,train,1,CP,0.45019781589508057,
2424.01,313891529,train,0,FP,0.5514867305755615,
2427.01,142937186,train,1,CP,0.475987046957016,
2431.01,258804746,train,1,CP,0.6452326774597168,
2438.01,686072378,train,0,FP,0.508260190486908,
244.01,118327550,train,1,CP,0.5033400058746338,
2442.01,168871868,train,0,FP,0.5311613082885742,
2443.01,318753380,train,1,CP,0.49602481722831726,
2445.01,439867639,train,1,CP,0.4449966549873352,
2448.01,231721005,train,0,FP,0.5293186902999878,
2449.01,170729775,train,1,CP,0.5492168068885803,
2451.01,4294779,train,0,FP,0.31064915657043457,
2452.01,219208037,train,0,FP,0.5158223509788513,
2458.01,449197831,train,1,CP,0.48500871658325195,
2459.01,192790476,train,1,CP,0.5092805027961731,
2485.01,328934463,train,1,CP,0.5181765556335449,
2492.01,282498590,train,0,FP,0.5814585089683533,
2497.01,97568467,train,1,CP,0.4126235842704773,
2498.01,263179590,train,1,CP,0.5502610206604004,
251.01,224225541,train,1,CP,0.47658440470695496,
2510.01,170103435,train,0,FP,0.4192592203617096,
2524.01,169249234,train,1,CP,0.5178170800209045,
2525.01,149601126,train,1,CP,0.5266984105110168,
2525.02,149601126,train,1,CP,0.5266984105110168,
2529.01,269333648,train,1,CP,0.4297536015510559,
2537.01,399967279,train,1,CP,0.5103961825370789,
254.01,49687222,train,0,FA,0.49765902757644653,
2543.01,270604417,train,1,CP,0.45107540488243103,
2544.01,341419787,train,0,FP,0.5036038160324097,
2545.01,149845414,train,1,CP,0.5408300757408142,
2548.02,350293646,test,1,CP,0.6457523107528687,0.7650764067787132
2550.01,294500964,train,0,FP,0.5271338820457458,
2554.01,144043410,train,0,FP,0.5084832310676575,
2555.01,155491828,train,0,FP,0.47056639194488525,
2567.01,258920431,train,1,CP,0.5123612284660339,
257.01,200723869,train,1,CP,0.6050664186477661,
2570.01,239816546,train,1,CP,0.6884973645210266,
2571.01,239638934,train,0,FP,0.4887685179710388,
258.01,350445771,train,0,FP,0.4847602844238281,
2580.01,102713734,train,1,CP,0.5721445679664612,
2583.01,7548817,train,1,CP,0.5533201098442078,
2585.01,62530991,train,0,FP,0.5231887102127075,
2587.01,68007716,train,1,CP,0.41597750782966614,
2589.01,157698565,train,1,CP,0.5081988573074341,
2591.01,229285649,train,0,FP,0.5957215428352356,
2598.01,12036590,train,0,FP,0.5076623558998108,
260.01,37749396,train,1,CP,0.49253106117248535,
2603.01,176772671,train,0,FP,0.3805479109287262,
2607.01,149539158,train,0,FA,0.48221397399902344,
261.01,63898957,train,1,CP,0.5423702001571655,
261.02,63898957,train,1,CP,0.5423702001571655,
2610.01,268914377,train,0,FP,0.4036203920841217,
2611.01,234282389,train,0,FA,0.457933247089386,
262.01,70513361,train,1,CP,0.48023396730422974,
263.01,120916706,train,1,CP,0.4990726113319397,
2641.01,162802770,train,1,CP,0.4938606321811676,
266.01,164767175,train,1,CP,0.49808913469314575,
266.02,164767175,train,1,CP,0.49808913469314575,
2664.01,277871306,train,0,FP,0.49391406774520874,
2667.01,348684813,train,0,FP,0.39248162508010864,
2669.01,348835438,train,1,CP,0.620630145072937,
2671.01,190081497,train,0,FP,0.5248585939407349,
269.01,220479565,train,1,CP,0.5376036763191223,
270.01,259377017,train,1,CP,0.589335560798645,
270.02,259377017,train,1,CP,0.589335560798645,
270.03,259377017,train,1,CP,0.589335560798645,
2719.01,176314383,train,1,CP,0.4707644283771515,
273.01,279740441,train,0,FP,0.4592438042163849,
2736.01,91869778,train,0,FP,0.47307687997817993,
274.01,281979481,train,0,FP,0.45432186126708984,
2743.01,280212554,train,0,FP,0.47479555010795593,
2744.01,279989567,train,0,FP,0.48055529594421387,
2754.01,148233571,train,0,FP,0.3787253797054291,
2759.01,134315574,train,0,FP,0.47982820868492126,
276.01,382188882,train,0,FP,0.5036662817001343,
2760.01,130611752,train,0,FP,0.4808640480041504,
277.01,439456714,train,1,CP,0.5096559524536133,
2771.01,437893926,train,0,FP,0.41717585921287537,
2779.01,319735319,train,0,FP,0.5060071349143982,
2784.01,302766000,train,0,FP,0.5124700665473938,
2789.01,251209368,train,0,FP,0.4791059195995331,
2796.01,220076110,train,1,CP,0.47907504439353943,
2803.01,124379043,train,1,CP,0.4405873119831085,
2812.01,105801221,train,0,FP,0.47946956753730774,
2816.01,131581522,train,0,FP,0.4005134701728821,
2818.01,151483286,train,1,CP,0.4675561785697937,
282.01,29781292,validation,1,CP,0.5101616978645325,0.6046960238048805
282.02,29781292,validation,0,FA,0.5101616978645325,0.6046960238048805
282.03,29781292,validation,1,CP,0.5101616978645325,0.6046960238048805
282.04,29781292,validation,1,CP,0.5101616978645325,0.6046960238048805
2828.01,268042363,train,0,FP,0.4699684679508209,
2829.01,114103134,train,0,FP,0.4657004773616791,
283.01,382626661,train,1,CP,0.5118448734283447,
2835.01,98286422,train,0,FP,0.4731749892234802,
2838.01,81231810,train,0,FP,0.49512243270874023,
2839.01,182470056,train,0,FP,0.47774866223335266,
284.01,277103955,train,0,FP,0.4308203458786011,
2842.01,178162579,train,1,CP,0.3958747386932373,
